Country,Latitude,Longitude,Confirmed,Deaths
US,39.69116283,-83.89032084,21710,324
US,40.05026529,-81.49248905,5465,70
US,39.19673558,-84.54502924,103118,1428
US,41.00250487,-83.66838948,9265,154
US,40.66015414,-83.65929931,3974,80
US,40.29380509,-81.09068544,1739,46
US,41.3339642,-84.06830637,3512,72
US,39.1839264,-83.60331456,5793,99
US,39.49537927,-82.47991446,3436,81
US,40.56163713,-81.92635677,3479,125
US,41.14651175,-82.59867951,8031,142
US,39.01914254,-82.61818559999998,4812,71
US,40.38614126,-80.76259514,8289,199
US,40.39830217,-82.42027563,7394,141
US,41.69710807,-81.23676539,26093,448
US,38.59743452,-82.53466552,9490,153
US,40.09136236,-82.48185785,22951,290
US,40.38996525,-83.76784341,5542,95
US,41.29553751,-82.15083537,34336,584
US,41.62101218,-83.65468618,54551,916
US,39.89381073,-83.40178317,5771,78
US,41.01631101,-80.77287029,29532,691
US,40.58610662,-83.15736305,11590,180
US,41.11770589,-81.89986209999998,21321,312
US,39.09224872,-82.0305041,2497,50
US,40.54043046,-84.62912742,5968,93
US,40.0543329,-84.22871271,15024,300
US,39.72984936,-81.08464734,2061,54
US,39.75394919,-84.29050975,71950,1271
US,39.62081738,-81.85308173,1844,33
US,40.52363560000001,-82.7892599,4398,57
US,39.96575964,-81.94363275,14130,181
US,39.76818851,-81.45937183,1910,47
US,41.53781826,-83.0940185,4697,86
US,41.11676341,-84.5801017,2683,47
US,39.73508655,-82.23804971,5031,63
US,39.64170392,-83.0243386,11155,141
US,39.07634001,-83.06769584,4241,65
US,41.16793482,-81.19735782,17318,251
US,39.7420247,-84.64787018,5536,124
US,41.02094889,-84.1336111,5154,110
US,40.77180308,-82.53799609999999,17931,289
US,39.33705391,-83.06000914,10273,199
US,41.35624126,-83.137872,7518,150
US,38.80270163,-82.98907345,11190,161
US,41.12351311,-83.12783209,7013,145
US,40.33163494,-84.20258189,6266,113
US,40.81482476,-81.36437305,44981,1063
US,41.12464734,-81.53123079,59900,1106
US,41.31735028,-80.76109643,21993,561
US,40.44214695,-81.47226262,12126,307
US,,,0,5
US,40.30016061,-83.37239023,7962,57
US,40.8554138,-84.59111700000003,3518,82
US,39.25208988,-82.4831444,1562,24
US,39.42581994,-84.16557457,31925,375
US,39.45690571,-81.49121382,7911,144
US,40.82925852,-81.88844833,13222,269
US,41.56052014,-84.58429552,5021,87
US,41.36224827,-83.62285108,16898,222
US,40.84339621,-83.30734173,3076,62
US,35.88494195,-94.65859267,4783,56
US,36.73090616,-98.32408495,1272,7
US,34.37366573,-96.03802487,2655,30
US,36.7496847,-100.4758872,539,6
US,35.26862449,-99.68128023,3302,62
US,35.87518314,-98.43307003,1468,26
US,33.96472458,-96.25903472,8379,100
US,35.17364557,-98.37534464,5039,106
US,35.5426055,-97.98465569,22226,231
US,34.25103751,-97.28552485,8683,156
US,35.90692775,-94.99980896,8816,100
US,34.02807439,-95.54771129,2613,42
US,36.74817177,-102.5173885,302,2
US,35.20413532,-97.32519562,41981,527
US,34.58840127,-96.29798747,1006,19
US,34.65973764,-98.47195055,20556,258
US,34.28845626,-98.37053567,935,20
US,36.76268118,-95.20916602,2916,29
US,35.90230551,-96.37086028,10677,227
US,35.63853802,-99.00170785,4820,112
US,36.40823634,-94.80325046,7107,135
US,35.98772922,-99.00730714,652,16
US,36.2180194,-99.75324573,419,6
US,36.3791334,-97.78265517,9672,153
US,34.70418038,-97.30811132,4616,92
US,35.0167709,-97.88339847,7808,153
US,36.796297,-97.78638765,686,7
US,34.93535801,-99.5605612,732,23
US,34.7440135,-99.84741652,357,6
US,36.78836519,-99.6679804,475,8
US,35.22257600000001,-95.11513306,1812,25
US,35.04912569,-96.24921145,1625,37
US,34.58781741,-99.41138784,3749,65
US,34.11130184,-97.83182974,908,18
US,34.31440473,-96.66011537,1885,43
US,36.81799745,-97.14421435,6939,148
US,35.94530008,-97.94193268,2525,44
US,34.91671958,-98.97720696,1090,29
US,34.87844729,-95.25215049,1438,14
US,34.89851864,-94.70392124,7801,76
US,35.70270942,-96.8812462,4620,101
US,35.91899576,-97.44352845,5898,97
US,33.95273467,-97.23906784,1949,26
US,36.31149996,-98.53467076,1192,27
US,34.02311222,-96.76855464,2662,26
US,36.30179091,-95.23175116,6527,101
US,35.01123903,-97.44572302,7242,91
US,34.11664328,-94.77222373,5526,111
US,35.37235506,-95.66599306,2804,79
US,34.48116015,-97.06826283,2544,51
US,35.61318461,-95.37802952,12985,239
US,36.38953329,-97.22928674,1834,28
US,36.79843529,-95.61902331,1748,24
US,35.46485198,-96.32639984,2242,34
US,35.55140095,-97.40716948,115750,1544
US,35.64661916,-95.96432828,5660,116
US,36.62888819,-96.39635704,6677,115
US,36.83532655,-94.81011909,5913,87
US,,,0,0
US,36.31743373,-96.7033176,2564,60
US,36.07695283,-96.97584944,11677,97
US,34.92065823,-95.7513432,6505,104
US,34.72959848,-96.68337199,6595,91
US,35.20614018,-96.94923008,11203,170
US,34.41635232,-95.37603505,1717,34
US,35.68711719,-99.69666167,476,12
US,36.37004357,-95.60406759,15287,255
US,35.16478725,-96.61686741,3681,91
US,35.49447108,-94.75463785,6563,76
US,34.48556989,-97.85141892,7267,120
US,36.74777635,-101.4889765,3933,37
US,34.37288446,-98.92426619,956,20
US,36.11939621,-95.94013939,104222,1482
US,,,8910,0
US,35.96024096,-95.51911308,12263,187
US,36.71380786,-95.90514104,8219,179
US,35.29071824,-98.99180434,1432,25
US,36.76705782,-98.86573064,1577,22
US,36.42316318,-99.26283045,3615,40
US,44.70915557,-117.6749883,1956,27
US,44.49167306,-123.4316987,5180,30
US,45.18787398,-122.2179634,28749,292
US,45.99712889,-123.660711,2378,27
US,45.94464254,-123.0890898,3668,40
US,43.17406868,-124.0594514,4785,86
US,44.14230227,-120.356297,2573,43
US,42.45911325,-124.157282,1769,19
US,43.91570171,-121.2289121,19160,113
US,43.27941273,-123.167291,11624,236
US,45.37160076,-120.2048869,146,4
US,44.49024544,-119.0068631,948,11
US,43.06422669,-118.9666306,1043,24
US,45.51872811,-121.65520359999998,1852,36
US,42.43201126,-122.7289309,22406,295
US,44.62806839,-121.17832,3543,50
US,42.3665549,-123.5561938,9150,188
US,42.68762984,-121.64964609999998,7465,103
US,42.79246693,-120.3850163,856,9
US,43.93727035,-122.847753,26545,287
US,44.64252874,-123.869912,3052,33
US,44.48899494,-122.5373154,12153,107
US,43.1937027,-117.6227395,5379,73
US,44.90287942,-122.5815117,35596,432
US,45.41846568,-119.584546,1792,23
US,45.54747959,-122.4169351,54569,668
US,44.90322804,-123.4128888,7009,77
US,45.41501554,-120.6827834,143,3
US,45.46248721,-123.712066,1917,25
US,45.59073056,-118.7353826,13985,136
US,,,0,0
US,45.30915495,-118.0068979,3092,41
US,45.57894064,-117.18353799999998,651,12
US,45.16292781,-121.1670954,2731,39
US,45.55972701,-123.0955257,37647,304
US,44.72698162,-120.02814270000002,94,1
US,45.23330449,-123.3086963,8387,108
US,39.87140411,-77.21610347,12505,206
US,40.46809875,-79.98167747,125240,2210
US,40.81665618,-79.46290811,8178,180
US,40.6825484,-80.34921611,20643,441
US,40.00522157,-78.48998442,6342,155
US,40.41570541,-75.92457766,56235,1103
US,40.47961444,-78.34917412,16193,360
US,41.78869215,-76.51570822,7247,110
US,40.33682119,-75.10836643,70895,1388
US,40.91152759,-79.91351055,23681,471
US,40.49527404,-78.71377428,18145,476
US,41.43625568,-78.20376845,453,10
US,40.91545395,-75.7068525,8296,194
US,40.92058903,-77.82200624,19903,237
US,39.97291773,-75.74768357,48574,860
US,41.19265812,-79.42413524,4359,110
US,41.00110782,-78.47592663,10555,184
US,41.23255967,-77.63785995,4582,71
US,41.04821986,-76.40565017,7316,144
US,41.68447709,-80.10760592,10106,175
US,40.1625372,-77.26130755,26585,582
US,40.41377078,-76.77993242,33091,604
US,39.91680171,-75.40243663,60385,1474
US,41.42822061,-78.64524744,3839,51
US,41.99253829,-80.03301954,27158,459
US,39.92041012,-79.64291195,16569,365
US,41.51095103,-79.23229292,1549,23
US,39.92956518,-77.72157791,20690,426
US,39.92913544,-78.11163677,2052,26
US,39.85746531,-80.22357106,4443,50
US,40.42162652,-77.97673273,6473,150
US,40.65241041,-79.08963285,8366,209
US,41.12913106,-78.9986361,4511,112
US,40.53358749,-77.39975129999998,2726,111
US,41.43564672,-75.60379201,21860,508
US,40.03904563,-76.24770128,68161,1258
US,40.99206278,-80.33393706,10194,250
US,40.36680311,-76.45651841,19737,317
US,40.6154815,-75.59435245,47104,915
US,41.17823008,-75.98447579,38805,885
US,41.34310539,-77.06629984,15222,330
US,41.80938602,-78.56478358,4765,79
US,41.30248872,-80.25816981,12776,303
US,40.61116939,-77.61070738,6727,186
US,41.05934058,-75.34031025,18818,352
US,40.21053671,-75.36652296,82667,1805
US,41.03023987,-76.66345939,2362,69
US,40.75182733,-75.30471829,43156,768
US,40.84785433,-76.70798222,11978,395
US,40.40206612,-77.26297447,4996,111
US,40.00338507,-75.1379271,176753,3936
US,41.33155042,-75.03208106,5105,59
US,41.74471626,-77.89559864,1729,32
US,40.70497338,-76.2150785,18074,446
US,40.77129231,-77.06840691,4510,95
US,39.97172723,-79.02699593,10004,235
US,41.44634738,-76.51246591,565,24
US,41.82147784,-75.80071959,3388,64
US,41.77255149,-77.25433032,4185,122
US,,,0,0
US,40.96188846,-77.05996014,7071,97
US,41.40323442,-79.75845449,5758,118
US,41.81304978,-79.26969577,3580,117
US,40.19208869,-80.24582867,23960,368
US,41.64938475,-75.29956506,5371,101
US,40.31377979999999,-79.46615476,42431,857
US,41.51955538,-76.01074915,2603,57
US,39.9210089,-76.73040131,58715,921
US,18.180117000000006,-66.754367,583,0
US,18.360255,-67.17513100000001,2186,0
US,18.459681,-67.12081500000001,2662,0
US,18.251619,-66.126806,1448,0
US,18.131361,-66.264131,881,0
US,18.287985,-67.120611,1227,0
US,18.406631,-66.675077,4005,0
US,17.998457000000005,-66.056546,387,0
US,18.445533,-66.56053100000001,1016,0
US,18.201592,-66.30963,1457,0
US,18.34946,-66.168435,13348,0
US,18.040993,-67.154391,1534,0
US,18.211615,-66.050779,7821,0
US,18.418578,-66.860206,1536,0
US,18.328802,-65.887612,2625,0
US,18.374986,-65.95683100000001,11277,0
US,18.437269,-66.14330600000001,1597,0
US,18.102851,-66.14914,1620,0
US,18.251818,-65.666416,529,0
US,18.28885,-66.516475,909,0
US,18.173559,-66.161179,1668,0
US,18.097597,-66.36014,1108,0
US,18.224687,-66.221622,891,0
US,18.304264,-66.327738,1907,0
US,18.31586,-65.28813000000001,51,0
US,18.436115,-66.278669,2732,0
US,18.318373,-65.666866,1696,0
US,18.373715,-66.560488,691,0
US,17.982429,-66.91964300000001,329,0
US,18.007516,-66.13390799999999,1086,0
US,18.039942,-66.79186,486,0
US,18.345114,-66.11452299999999,5732,0
US,18.266461,-65.97970500000001,2694,0
US,18.410928,-66.79632600000001,1640,0
US,18.134532,-67.113972,583,0
US,18.145211,-65.810174,2560,0
US,18.44981,-67.005093,2297,0
US,18.211446,-66.58878,420,0
US,18.050764,-66.49458100000001,1471,0
US,18.223793,-65.909109,2702,0
US,18.011661,-67.040585,634,0
US,18.269035,-66.867236,1062,0
US,18.23679,-66.98362,332,0
US,18.187527,-65.86946800000001,1938,0
US,18.425688,-65.89943000000001,1551,0
US,18.342114,-65.72509699999999,1058,0
US,18.420473,-66.490461,1849,0
US,18.171795,-66.942126,131,0
US,18.017889,-65.922235,442,0
US,18.2013,-67.1452,3283,0
US,18.377805,-67.080952,2114,0
US,18.316963,-66.420383,1700,0
US,18.230637,-65.753897,1335,0
US,18.288019,-66.252703,1889,0
US,18.215046,-66.433604,985,0
US,,,434,0
US,18.03174,-66.012242,410,0
US,18.059645,-66.721572,683,0
US,18.059498,-66.613748,4797,0
US,18.439692,-66.926113,1218,0
US,18.335443,-67.23174,788,0
US,18.346329,-65.813742,2830,0
US,18.08282,-66.943758,604,0
US,18.010386999999994,-66.256592,965,0
US,18.111484,-67.03858100000001,906,0
US,18.386933,-66.061128,24398,0
US,18.147987,-65.976392,2100,0
US,18.328646,-66.971214,1857,0
US,17.994525,-66.388913,619,0
US,18.362406,-66.246616,4854,0
US,18.431446,-66.213553,5109,0
US,18.336159,-65.99888399999999,3853,0
US,,,4129,3192
US,18.271214,-66.702984,1178,0
US,18.409346,-66.33725,2392,0
US,18.428262,-66.397924,3872,0
US,18.123276,-65.44097099999999,183,0
US,18.127951,-66.473115,884,0
US,18.070399,-65.896289,1344,0
US,18.080374,-66.858814,1015,0
US,,,0,0
US,41.71018079,-71.28652315,5857,149
US,41.67106337,-71.57641596,21881,383
US,41.5642026,-71.26569799,8404,50
US,41.87064746,-71.57753536,111666,2075
US,,,13161,22
US,41.45961631,-71.61435303,13601,175
US,34.22333378,-82.46170658,3727,47
US,33.54338026,-81.63645384,26454,321
US,32.98837386,-81.35321066,1339,21
US,34.51828081,-82.63959517,35655,697
US,33.21927586,-81.05659969,2108,63
US,33.26679302,-81.43584352,3835,82
US,32.39226291,-80.72619758,26809,295
US,33.20222596,-79.94654523,30571,316
US,33.66926881,-80.77722168,1720,51
US,32.82487866,-79.96512315,64124,676
US,35.05122251,-81.61828622,9779,229
US,34.69249168,-81.1583216,6241,105
US,34.64137396,-80.15640140000002,7034,140
US,33.66610974,-80.21647898,4939,135
US,32.87582989,-80.67641292,5577,188
US,34.33358335,-79.96027485,11720,223
US,34.39007791,-79.37741872,6312,111
US,33.0794369,-80.40502652,33233,361
US,33.77221995,-81.96231108,4358,53
US,34.39287073,-81.1195624,3230,94
US,34.02361754,-79.70189312,26237,520
US,33.43443342,-79.33202141,9507,166
US,34.89502264,-82.37295012,102669,1337
US,34.15272415,-82.12715789,11972,207
US,32.77419582,-81.13845571,3056,72
US,33.9212828,-78.99555293,60953,839
US,32.43171982,-81.02487495,3895,77
US,34.33988254,-80.58763164,11724,195
US,34.68270843,-80.70513032,15597,218
US,34.48244419,-82.00490796,11238,208
US,34.16393091,-80.25690731,2489,74
US,33.89665987,-81.27146426,53381,689
US,34.07859748,-79.36400756,5368,134
US,34.59905577,-79.67561152,4725,77
US,33.90161443,-82.30794338,1326,30
US,34.28629098,-81.59935761,7350,141
US,34.75225169,-83.06742317,15082,199
US,33.4391073,-80.79886287,14309,317
US,34.88807695,-82.72791551,27126,440
US,34.01791263,-80.90267209,67747,743
US,34.00795823,-81.72713237,2498,53
US,34.92960077,-81.99225984,60514,1101
US,33.91826534,-80.37942316,15722,284
US,,,0,0
US,34.68835752,-81.61730349,4362,99
US,33.62190129,-79.72767442,5575,122
US,34.97281497,-81.18085944,45825,484
US,43.71757685,-98.56050467,536,16
US,44.41464384,-98.27858469,3181,43
US,43.19486375,-101.6665572,444,9
US,42.98914167,-97.88592746,1611,29
US,44.36974375,-96.79079945,5004,38
US,45.58994323,-98.35165355,6368,96
US,43.71756379,-99.08118954,791,11
US,44.07657829,-99.20814467,447,14
US,44.90608745,-103.5079318,1751,27
US,45.77074915,-100.0510181,157,4
US,43.20660134,-98.58856175,1690,26
US,44.85834507,-97.72925109,496,5
US,42.91296147,-96.97656917,2117,18
US,44.97788119,-97.18827677,5290,83
US,45.70889983,-101.1970473,645,13
US,43.67741105,-103.4534521,1266,15
US,43.67490933,-98.14458906,3646,69
US,45.367281,-97.60737498,790,30
US,44.75994309,-96.66943645,628,11
US,45.15639647,-100.8709139,1735,30
US,43.38520741,-98.36978007,503,9
US,45.41846445,-99.21545423,568,14
US,43.23929297,-103.5275691,915,22
US,45.07082625,-99.14535601,393,14
US,45.1723937,-96.77002276,1276,43
US,43.19419064,-99.18883902,685,30
US,44.29299053,-101.539099,315,11
US,44.67385954,-97.18829593,997,40
US,44.54708407,-99.00386459,387,6
US,43.6746384,-97.78715148,429,4
US,45.58015551,-103.4958629,147,1
US,44.39091534,-99.99661148,2787,43
US,43.33449012,-97.75536441,1029,28
US,44.54747703,-99.48572582,154,1
US,43.69318385,-101.6255063,374,15
US,44.06637798,-98.62965972,297,17
US,43.96278565,-100.6940008,137,0
US,44.36956169,-97.4913945,897,18
US,44.02193107,-97.12926365,1534,20
US,44.35919441,-103.7929428,4163,55
US,43.27841182,-96.7203905,9955,78
US,43.89522709,-99.85201878,703,11
US,45.75870838,-97.59855639,420,6
US,43.6742571,-97.36863144,887,25
US,45.76626028,-99.22118798,307,7
US,44.56676791,-102.7162741,4286,42
US,43.58078848,-100.7563186,308,2
US,44.02197882,-97.60992207,332,11
US,43.67441641,-96.7910885,36313,383
US,44.02266214,-96.67081159,743,20
US,43.33749164,-102.5555498,2333,52
US,44.0025835,-102.8240777,19569,239
US,45.49049506,-102.4755586,397,14
US,45.06583079,-99.95498503,403,4
US,45.62975048,-96.94672673,1497,43
US,44.02351092,-98.0909816,369,3
US,44.93837606,-98.34626602,981,27
US,44.41381872,-100.7349153,406,3
US,44.71571812,-100.1278092,152,3
US,43.19338568,-100.7195503,1493,35
US,43.34459388,-99.8854891,830,18
US,43.3109081,-97.14865776,1300,60
US,,,0,0
US,42.83112163,-96.6557828,2527,44
US,45.43019636,-100.0307514,866,17
US,43.00924485,-97.39467635,3481,37
US,44.97881876,-101.6654622,382,9
US,36.12684348,-84.19965764,12608,209
US,35.51123746,-86.45549096,8928,153
US,36.07110411,-88.06849355,2706,50
US,35.59942968,-85.20611967,3427,16
US,35.68938198,-83.92847788,23243,248
US,35.15739424,-84.857186,21719,176
US,36.40355516,-84.15108559999999,6842,75
US,35.80990797,-86.05738983,2753,39
US,35.97366108,-88.45189331,5604,100
US,36.28969086,-82.12588974,10286,206
US,36.26136216,-87.08903581,6884,66
US,35.42527478,-88.6095842,3470,71
US,36.48319149,-83.65947309,5276,91
US,36.55151008,-85.53930419,1484,36
US,35.9278914,-83.11828725,7181,103
US,35.49090731,-86.07311784,10329,148
US,35.81830662,-89.14916269,3311,61
US,35.95271721,-84.99840585,10829,203
US,36.17007426,-86.78646056,119195,1121
US,35.97616272,-85.83689361,4141,67
US,35.60048904,-88.11043779,2386,43
US,36.14669837,-87.35891709,10130,159
US,36.05931946,-89.41542855,8013,140
US,35.19615831,-89.41399032,7182,100
US,36.38128818,-84.92870012,3538,61
US,35.15634626,-86.09201039,7761,99
US,35.99438059,-88.93358327,10490,183
US,35.20222469,-87.03992678,5890,114
US,36.27469206,-83.51254721,4236,61
US,36.17470125,-82.84691273,13132,228
US,35.38433717,-85.72142731,2752,37
US,36.21990035,-83.26586179,12791,190
US,35.17670231,-85.16652245,62260,634
US,36.52692871,-83.22375847,1167,18
US,35.20772017,-88.99161161,5050,78
US,35.19732531,-88.18593755,5445,81
US,36.44355426,-82.94885298,9965,163
US,35.58332824,-89.28536625,3773,71
US,35.65581134,-88.38600175,5609,97
US,36.33160906,-88.30121797,5395,83
US,35.80609681,-87.47643507,4517,72
US,36.28872054,-87.71878828,1806,43
US,36.03958805,-87.77992872,3121,44
US,36.36380466,-85.67239905,2041,39
US,36.04818632,-83.45148924,9707,139
US,36.45523950000001,-81.84886538,3452,45
US,35.99508821,-83.94635435,76787,871
US,36.34180170000001,-89.48921915,2000,31
US,35.75893438,-89.63015909999999,5153,61
US,35.21675201,-87.39787695,9365,114
US,35.52853208,-87.49022694,2492,37
US,35.13738622,-86.58910106,6550,80
US,35.73939663,-84.31145275,8955,92
US,36.53157855,-86.00778595,5369,88
US,35.61181957,-88.84076036,17303,297
US,35.12997174,-85.62265895,5649,52
US,35.45798777,-86.76420988,6734,83
US,35.6187413,-87.07462444,19055,216
US,35.42812616,-84.61520715,10269,122
US,35.17468549,-88.5647812,4514,65
US,35.51558739,-84.81482914,2128,27
US,35.44550387,-84.24902965,9516,117
US,36.49609412,-87.38550661,32221,322
US,35.27724699,-86.36230578,1415,19
US,36.13248031,-84.64880098,3710,46
US,36.35732446,-89.14921589,6490,110
US,,,28814,130
US,36.34117832,-85.28989535,4693,78
US,35.63708728,-87.86139634,1574,34
US,36.55606529,-85.07763299999998,1060,24
US,35.12245443,-84.52075859,3119,27
US,36.14005459,-85.50646123,16415,209
US,35.60536161,-84.93076643,6856,90
US,35.84923189,-84.52458689,9715,147
US,36.52454807,-86.87346725,13866,175
US,35.84591405,-86.4107263,60734,522
US,36.42325673,-84.50360494,4955,54
US,35.36979721,-85.41022136,2921,31
US,35.78077323,-83.52244332,19559,251
US,35.1864775,-89.89692423,142431,2172
US,36.25359775,-85.95411046,4123,48
US,36.50235092,-87.83920548,2097,33
US,36.51240691,-82.30412917,26025,406
US,36.46824103,-86.45917204,33636,402
US,35.501942,-89.73694895,11161,126
US,36.39026213,-86.16087954,3121,25
US,,,21344,117
US,36.10890856,-82.43709629,3079,62
US,36.28590426,-83.83651902,2984,42
US,35.69864497,-85.45221699,1204,26
US,35.6728299,-85.77969117,8418,110
US,36.29472368,-82.49454720000001,21192,318
US,35.23868267,-87.78644456,3989,39
US,36.29896232,-88.71990865,6144,86
US,35.92929884,-85.45591799,5501,92
US,35.89099229,-86.89281867,38996,263
US,36.15496772,-86.29775884,26637,324
US,31.81534745,-95.65354823,7847,185
US,32.30468633,-102.6376548,2719,52
US,31.25457347,-94.60901487,13486,378
US,28.10556197,-96.9995047,2551,60
US,33.61569967,-98.68754589,1186,15
US,34.96507426,-101.3574874,270,7
US,28.89333001,-98.52730485,8395,194
US,29.88548725,-96.27736949,3352,50
US,34.06854817,-102.8299707,983,23
US,29.74619598,-99.24598147,2222,51
US,30.10370699,-97.31206354,14025,154
US,33.61640794,-99.21352901,529,18
US,28.41761668,-97.74215593,5251,119
US,31.03736027,-97.4785025,37457,658
US,29.44928723,-98.52019748,315649,4829
US,30.26640707,-98.3999852,1274,28
US,32.74363984,-101.4316509,39,2
US,31.89978581,-97.63613524,2398,52
US,33.44626922,-94.41834132,12396,302
US,29.18757369,-95.44563172,58020,778
US,30.663644800000004,-96.30205577,38089,350
US,29.81008251,-103.2520326,1058,19
US,34.53026962,-101.2084947,210,7
US,27.03103197,-98.21808402,1114,47
US,31.77430356,-98.99907113,6833,161
US,30.49273808,-96.62158484,3171,58
US,30.78801353,-98.181887,7237,110
US,29.83668859,-97.61814775,8270,141
US,28.47048236,-96.61633945,3857,33
US,32.29760619,-99.37326312,1707,52
US,26.14524221,-97.48140372,64270,1740
US,32.97195142,-94.97790104,1973,62
US,35.40365929,-101.3542669,749,23
US,33.07499881,-94.34646905,4315,130
US,34.53016752,-102.2617243,1271,34
US,29.70972016,-94.67154501,8627,54
US,31.837258,-95.16559897,6682,201
US,34.529304100000004,-100.2077916,1530,20
US,33.78686685,-98.20771198,1475,23
US,33.60425307,-102.8284499,431,18
US,31.88911733,-100.5297533,667,16
US,31.76736834,-99.45240766,1007,50
US,33.18820114,-96.57264368,125767,1050
US,34.96489496,-100.2700111,384,9
US,29.622098,-96.5273805,2488,51
US,29.80811278,-98.27647225,18806,433
US,31.94854689,-98.55876441,2110,60
US,31.32635934,-99.86473038,695,10
US,33.63979567,-97.21240912,4960,91
US,31.39078397,-97.79936155,10394,150
US,34.07783319,-100.2785062,221,9
US,31.43052248,-102.5143314,839,17
US,30.72367027,-101.4134238,767,16
US,33.61431553,-101.3000364,970,33
US,31.44506775,-104.5185739,382,11
US,36.27787176,-102.6020725,1181,28
US,32.76670599,-96.7779605,395600,5002
US,32.74255572,-101.9477242,2087,75
US,29.08101855,-97.3568117,2956,78
US,34.96522957,-102.6054267,3328,70
US,33.38570922,-95.66921122,584,19
US,33.20521901,-97.11691153,103750,938
US,33.61616822,-100.7788855,243,11
US,28.42270064,-99.75645095,3736,43
US,34.96517499,-100.8140093,558,18
US,27.68184592,-98.50864568,1932,54
US,32.32743996,-98.83243566,2052,76
US,31.86898877,-102.5429428,25149,504
US,29.98202582,-100.304252,317,7
US,31.76980765,-106.2363275,145783,2833
US,32.34894117,-96.79371841,32070,419
US,32.23602653,-98.21773417,6108,94
US,31.25350609,-96.93630086,2575,42
US,33.59564294,-96.10751083,4782,136
US,29.87788372,-96.92076062,3568,89
US,32.74281316,-100.4019302,406,16
US,34.07227468,-101.3031546,1126,34
US,33.97308618,-99.7767797,178,10
US,29.52704478,-95.77219463,97440,920
US,33.17653242,-95.21917243,1263,32
US,31.70422788,-96.15072516,2692,64
US,28.86751206,-99.10804207,3830,65
US,32.74055318,-102.6353295,2077,55
US,29.40167322,-94.90469073,62715,665
US,33.17969345,-101.2984114,688,22
US,30.31824095,-98.94676915,3460,76
US,31.86942909,-101.5207776,151,3
US,28.65696592,-97.42760647,699,26
US,29.45634206,-97.49424032,3505,80
US,35.40081878,-100.8129222,3409,71
US,33.62744998,-96.67753461,15726,455
US,32.47940482,-94.81591935,18783,500
US,30.54579585,-95.98902499,5063,98
US,29.58165339,-97.94786822,23559,306
US,34.07044901,-101.8268114,7682,185
US,34.5307555,-100.6813852,532,15
US,31.70470573,-98.11083887,1267,29
US,36.27743284,-101.3545796,1099,26
US,34.28944521,-99.74632408,446,13
US,30.33364686,-94.38931817,10232,183
US,29.85864939,-95.39339521,565088,8529
US,32.54935988,-94.36934071,8963,164
US,35.84008013,-102.6029022,827,2
US,33.17823584,-99.73037358,561,30
US,30.05669873,-98.02944344,32196,379
US,35.83764858,-100.2703577,683,3
US,32.21128872,-95.85846587,9481,314
US,26.39418217,-98.18299696,115975,3388
US,31.99045053,-97.13423143,5692,142
US,33.60771256,-102.3431676,4095,128
US,32.42990927,-97.83242024,9279,185
US,33.14875072,-95.56351139,5177,137
US,31.31925973,-95.42226208,2785,77
US,32.30621324,-101.4356444,5686,126
US,31.45628381,-105.388178,578,14
US,33.12351514,-96.08551032,10533,265
US,35.84006574,-101.3546643,3435,83
US,31.30375559,-100.982439,185,2
US,33.23377248,-98.17283469,843,19
US,28.95472367,-96.57749563,2738,50
US,30.74685667,-94.02667579,3944,142
US,30.71490589,-104.1399973,205,6
US,29.8832777,-94.16434171,31104,649
US,27.04453923,-98.6968187,890,20
US,27.73103938,-98.0904705,6999,166
US,32.37877812,-97.36615819,26967,497
US,32.73997145,-99.87861576,3163,70
US,28.90705334,-97.85960149,3924,52
US,32.599141700000004,-96.28734728,23104,389
US,29.94414155,-98.7113588,4968,92
US,26.92601662,-97.66413984,60,2
US,33.18104136,-100.7780939,122,3
US,30.06040006,-99.34930144,6380,123
US,30.48678918,-99.74856473,429,11
US,33.61643847,-100.2558057,15,0
US,29.34967888,-100.4186638,506,8
US,27.42435506,-97.69894948,4239,125
US,33.60519951,-99.7422906,301,20
US,28.34453111,-99.09908775,1188,36
US,33.66981763,-95.57404777,8557,193
US,34.06859623,-102.3516289,2935,87
US,31.19531316,-98.24206613,3443,59
US,29.38508402,-96.93186692,3126,91
US,30.31120597,-96.97045773,2854,49
US,31.29872538,-95.9936328,2412,62
US,30.15152688,-94.81205615,12450,324
US,31.5454767,-96.58095444,3570,104
US,36.27783108,-100.2733151,376,12
US,28.35101362,-98.1246786,1735,36
US,30.70645047,-98.68475262,2524,68
US,31.84947612,-103.5818571,8,0
US,33.61008596,-101.8204789,64283,942
US,33.17657705,-101.8162849,816,26
US,30.96694679,-95.93003775,2422,42
US,32.79868409,-94.3566123,1144,44
US,32.30600051,-101.9513518,824,22
US,30.71780434,-99.22629416,535,7
US,28.81955746,-96.01230294,5961,151
US,28.7429195,-100.3157686,12600,398
US,31.1925468,-99.34682807,905,31
US,31.55255453,-97.20217694,41228,671
US,28.35251708,-98.56769164,115,7
US,29.3557301,-99.11030298,6742,154
US,30.88990665,-99.8204794,335,11
US,31.86904128,-102.0315682,27523,344
US,30.78581830000001,-96.97718698,3656,77
US,31.49557106,-98.59272068,846,26
US,32.30623474,-100.9212058,881,36
US,33.67521893,-97.72500958,2952,87
US,30.30079133,-95.50572772,86402,982
US,35.83769242,-101.8930281,3339,82
US,33.11304005,-94.73255695,1599,47
